field1,field2,correlation,dataset
denominator_unweighted,survey_year,-0.2643689449219275,iycf_national_zaf
denominator_unweighted,indicator_order,-0.3172944764647451,iycf_national_zaf
denominator_unweighted,characteristic_id,-0.6230153570993989,iycf_national_zaf
denominator_unweighted,characteristic_order,-0.6230153570993989,iycf_national_zaf
denominator_unweighted,survey_year_label,-0.2643689449219275,iycf_national_zaf
denominator_unweighted,denominator_weighted,0.9997860251283291,iycf_national_zaf
data_id,value,-0.47743668914497295,literacy_national_zaf
data_id,precision,0.5587139383842354,literacy_national_zaf
data_id,indicator_order,-0.5201045503976481,literacy_national_zaf
data_id,denominator_weighted,0.4759130818805158,literacy_national_zaf
data_id,denominator_unweighted,0.9989675029700951,literacy_national_zaf
value,data_id,-0.47743668914497295,literacy_national_zaf
value,precision,-0.8503199951156389,literacy_national_zaf
value,indicator_order,-0.18689106775329506,literacy_national_zaf
value,denominator_weighted,0.17434531680220822,literacy_national_zaf
value,denominator_unweighted,0.1452150647064046,literacy_national_zaf
precision,data_id,0.5587139383842354,literacy_national_zaf
precision,value,-0.8503199951156389,literacy_national_zaf
precision,indicator_order,-0.041368378513858016,literacy_national_zaf
precision,denominator_weighted,0,literacy_national_zaf
precision,denominator_unweighted,0,literacy_national_zaf
indicator_order,data_id,-0.5201045503976481,literacy_national_zaf
indicator_order,value,-0.18689106775329506,literacy_national_zaf
indicator_order,precision,-0.041368378513858016,literacy_national_zaf
indicator_order,denominator_weighted,-0.9983767083077596,literacy_national_zaf
indicator_order,denominator_unweighted,-0.9985602310560059,literacy_national_zaf
denominator_weighted,data_id,0.4759130818805158,literacy_national_zaf
denominator_weighted,value,0.17434531680220822,literacy_national_zaf
denominator_weighted,precision,0,literacy_national_zaf
denominator_weighted,indicator_order,-0.9983767083077596,literacy_national_zaf
denominator_weighted,denominator_unweighted,1,literacy_national_zaf
denominator_unweighted,data_id,0.9989675029700951,literacy_national_zaf
denominator_unweighted,value,0.1452150647064046,literacy_national_zaf
denominator_unweighted,precision,0,literacy_national_zaf
denominator_unweighted,indicator_order,-0.9985602310560059,literacy_national_zaf
denominator_unweighted,denominator_weighted,1,literacy_national_zaf
data_id,value,0.21316131978685043,maternal-mortality_national_zaf
data_id,precision,0.02502778927025299,maternal-mortality_national_zaf
data_id,survey_year,-0.6064422713184854,maternal-mortality_national_zaf
data_id,indicator_order,0.26416567136983704,maternal-mortality_national_zaf
data_id,characteristic_id,-0.2638225686740609,maternal-mortality_national_zaf
data_id,characteristic_order,-0.2638225686740609,maternal-mortality_national_zaf
data_id,survey_year_label,-0.6064422713184854,maternal-mortality_national_zaf
data_id,denominator_weighted,1,maternal-mortality_national_zaf
data_id,denominator_unweighted,0.8139307018555909,maternal-mortality_national_zaf
data_id,ci_low,-0.5712118621853302,maternal-mortality_national_zaf
data_id,ci_high,-0.5408595379297312,maternal-mortality_national_zaf
value,data_id,0.21316131978685043,maternal-mortality_national_zaf
value,precision,-0.26238374160723765,maternal-mortality_national_zaf
value,survey_year,-0.16754492701277043,maternal-mortality_national_zaf
value,indicator_order,-0.47641954031637124,maternal-mortality_national_zaf
value,characteristic_id,0.4765735990405936,maternal-mortality_national_zaf
value,characteristic_order,0.4765735990405936,maternal-mortality_national_zaf
value,survey_year_label,-0.16754492701277043,maternal-mortality_national_zaf
value,denominator_weighted,-1,maternal-mortality_national_zaf
value,denominator_unweighted,0.3980198108958923,maternal-mortality_national_zaf
value,ci_low,0.9995857997698415,maternal-mortality_national_zaf
value,ci_high,0.9999700470178886,maternal-mortality_national_zaf
precision,data_id,0.02502778927025299,maternal-mortality_national_zaf
precision,value,-0.26238374160723765,maternal-mortality_national_zaf
precision,survey_year,-0.02714959920700004,maternal-mortality_national_zaf
precision,indicator_order,-0.026694665458869067,maternal-mortality_national_zaf
precision,characteristic_id,0.02714959920700004,maternal-mortality_national_zaf
precision,characteristic_order,0.02714959920700004,maternal-mortality_national_zaf
precision,survey_year_label,-0.02714959920700004,maternal-mortality_national_zaf
precision,denominator_weighted,NA,maternal-mortality_national_zaf
precision,denominator_unweighted,0,maternal-mortality_national_zaf
precision,ci_low,NA,maternal-mortality_national_zaf
precision,ci_high,NA,maternal-mortality_national_zaf
survey_year,data_id,-0.6064422713184854,maternal-mortality_national_zaf
survey_year,value,-0.16754492701277043,maternal-mortality_national_zaf
survey_year,precision,-0.02714959920700004,maternal-mortality_national_zaf
survey_year,indicator_order,0.045541291157720015,maternal-mortality_national_zaf
survey_year,characteristic_id,-0.045454545454545456,maternal-mortality_national_zaf
survey_year,characteristic_order,-0.045454545454545456,maternal-mortality_national_zaf
survey_year,survey_year_label,1,maternal-mortality_national_zaf
survey_year,denominator_weighted,-1,maternal-mortality_national_zaf
survey_year,denominator_unweighted,-1,maternal-mortality_national_zaf
survey_year,ci_low,0.9844986469501914,maternal-mortality_national_zaf
survey_year,ci_high,0.9902464979354572,maternal-mortality_national_zaf
indicator_order,data_id,0.26416567136983704,maternal-mortality_national_zaf
indicator_order,value,-0.47641954031637124,maternal-mortality_national_zaf
indicator_order,precision,-0.026694665458869067,maternal-mortality_national_zaf
indicator_order,survey_year,0.045541291157720015,maternal-mortality_national_zaf
indicator_order,characteristic_id,-0.9999994890740077,maternal-mortality_national_zaf
indicator_order,characteristic_order,-0.9999994890740077,maternal-mortality_national_zaf
indicator_order,survey_year_label,0.045541291157720015,maternal-mortality_national_zaf
indicator_order,denominator_weighted,NA,maternal-mortality_national_zaf
indicator_order,denominator_unweighted,0,maternal-mortality_national_zaf
indicator_order,ci_low,0.34035524651706617,maternal-mortality_national_zaf
indicator_order,ci_high,0.37446296140416446,maternal-mortality_national_zaf
characteristic_id,data_id,-0.2638225686740609,maternal-mortality_national_zaf
characteristic_id,value,0.4765735990405936,maternal-mortality_national_zaf
characteristic_id,precision,0.02714959920700004,maternal-mortality_national_zaf
characteristic_id,survey_year,-0.045454545454545456,maternal-mortality_national_zaf
characteristic_id,indicator_order,-0.9999994890740077,maternal-mortality_national_zaf
characteristic_id,characteristic_order,1,maternal-mortality_national_zaf
characteristic_id,survey_year_label,-0.045454545454545456,maternal-mortality_national_zaf
characteristic_id,denominator_weighted,NA,maternal-mortality_national_zaf
characteristic_id,denominator_unweighted,NA,maternal-mortality_national_zaf
characteristic_id,ci_low,NA,maternal-mortality_national_zaf
characteristic_id,ci_high,NA,maternal-mortality_national_zaf
characteristic_order,data_id,-0.2638225686740609,maternal-mortality_national_zaf
characteristic_order,value,0.4765735990405936,maternal-mortality_national_zaf
characteristic_order,precision,0.02714959920700004,maternal-mortality_national_zaf
characteristic_order,survey_year,-0.045454545454545456,maternal-mortality_national_zaf
characteristic_order,indicator_order,-0.9999994890740077,maternal-mortality_national_zaf
characteristic_order,characteristic_id,1,maternal-mortality_national_zaf
characteristic_order,survey_year_label,-0.045454545454545456,maternal-mortality_national_zaf
characteristic_order,denominator_weighted,NA,maternal-mortality_national_zaf
characteristic_order,denominator_unweighted,NA,maternal-mortality_national_zaf
characteristic_order,ci_low,NA,maternal-mortality_national_zaf
characteristic_order,ci_high,NA,maternal-mortality_national_zaf
survey_year_label,data_id,-0.6064422713184854,maternal-mortality_national_zaf
survey_year_label,value,-0.16754492701277043,maternal-mortality_national_zaf
survey_year_label,precision,-0.02714959920700004,maternal-mortality_national_zaf
survey_year_label,survey_year,1,maternal-mortality_national_zaf
survey_year_label,indicator_order,0.045541291157720015,maternal-mortality_national_zaf
survey_year_label,characteristic_id,-0.045454545454545456,maternal-mortality_national_zaf
survey_year_label,characteristic_order,-0.045454545454545456,maternal-mortality_national_zaf
survey_year_label,denominator_weighted,-1,maternal-mortality_national_zaf
survey_year_label,denominator_unweighted,-1,maternal-mortality_national_zaf
survey_year_label,ci_low,0.9844986469501914,maternal-mortality_national_zaf
survey_year_label,ci_high,0.9902464979354572,maternal-mortality_national_zaf
denominator_weighted,data_id,1,maternal-mortality_national_zaf
denominator_weighted,value,-1,maternal-mortality_national_zaf
denominator_weighted,precision,NA,maternal-mortality_national_zaf
denominator_weighted,survey_year,-1,maternal-mortality_national_zaf
denominator_weighted,indicator_order,NA,maternal-mortality_national_zaf
denominator_weighted,characteristic_id,NA,maternal-mortality_national_zaf
denominator_weighted,characteristic_order,NA,maternal-mortality_national_zaf
denominator_weighted,survey_year_label,-1,maternal-mortality_national_zaf
denominator_weighted,denominator_unweighted,1,maternal-mortality_national_zaf
denominator_weighted,ci_low,NA,maternal-mortality_national_zaf
denominator_weighted,ci_high,NA,maternal-mortality_national_zaf
denominator_unweighted,data_id,0.8139307018555909,maternal-mortality_national_zaf
denominator_unweighted,value,0.3980198108958923,maternal-mortality_national_zaf
denominator_unweighted,precision,0,maternal-mortality_national_zaf
denominator_unweighted,survey_year,-1,maternal-mortality_national_zaf
denominator_unweighted,indicator_order,0,maternal-mortality_national_zaf
denominator_unweighted,characteristic_id,NA,maternal-mortality_national_zaf
denominator_unweighted,characteristic_order,NA,maternal-mortality_national_zaf
denominator_unweighted,survey_year_label,-1,maternal-mortality_national_zaf
denominator_unweighted,denominator_weighted,1,maternal-mortality_national_zaf
denominator_unweighted,ci_low,NA,maternal-mortality_national_zaf
denominator_unweighted,ci_high,NA,maternal-mortality_national_zaf
ci_low,data_id,-0.5712118621853302,maternal-mortality_national_zaf
ci_low,value,0.9995857997698415,maternal-mortality_national_zaf
ci_low,precision,NA,maternal-mortality_national_zaf
ci_low,survey_year,0.9844986469501914,maternal-mortality_national_zaf
ci_low,indicator_order,0.34035524651706617,maternal-mortality_national_zaf
ci_low,characteristic_id,NA,maternal-mortality_national_zaf
ci_low,characteristic_order,NA,maternal-mortality_national_zaf
ci_low,survey_year_label,0.9844986469501914,maternal-mortality_national_zaf
ci_low,denominator_weighted,NA,maternal-mortality_national_zaf
ci_low,denominator_unweighted,NA,maternal-mortality_national_zaf
ci_low,ci_high,0.9993331147045671,maternal-mortality_national_zaf
ci_high,data_id,-0.5408595379297312,maternal-mortality_national_zaf
ci_high,value,0.9999700470178886,maternal-mortality_national_zaf
ci_high,precision,NA,maternal-mortality_national_zaf
ci_high,survey_year,0.9902464979354572,maternal-mortality_national_zaf
ci_high,indicator_order,0.37446296140416446,maternal-mortality_national_zaf
ci_high,characteristic_id,NA,maternal-mortality_national_zaf
ci_high,characteristic_order,NA,maternal-mortality_national_zaf
ci_high,survey_year_label,0.9902464979354572,maternal-mortality_national_zaf
ci_high,denominator_weighted,NA,maternal-mortality_national_zaf
ci_high,denominator_unweighted,NA,maternal-mortality_national_zaf
ci_high,ci_low,0.9993331147045671,maternal-mortality_national_zaf
data_id,value,-0.40766000057748175,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,precision,0.4793145391873579,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,survey_year,0.2839327319110404,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,indicator_order,-0.13774243504889974,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,by_variable_id,-0.017126406289970683,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,is_preferred,-0.017126406289970683,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,survey_year_label,0.2839327319110404,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,denominator_weighted,-0.3040919136466265,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,denominator_unweighted,-0.6954839915292468,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,data_id,-0.40766000057748175,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,precision,-0.5694071712974118,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,survey_year,-0.23578337021813514,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,indicator_order,-0.34996553880499115,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,by_variable_id,0.17593167524571537,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,is_preferred,0.17593167524571537,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,survey_year_label,-0.23578337021813514,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,denominator_weighted,0.5711639936948522,symptoms-of-acute-respiratory-infection-ari_national_zaf
value,denominator_unweighted,0.5683889513070217,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,data_id,0.4793145391873579,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,value,-0.5694071712974118,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,survey_year,0.09759000729485331,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,indicator_order,-0.35503580124836315,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,by_variable_id,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,is_preferred,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,survey_year_label,0.09759000729485331,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,denominator_weighted,-0.10899778921832612,symptoms-of-acute-respiratory-infection-ari_national_zaf
precision,denominator_unweighted,-0.10805070715118653,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,data_id,0.2839327319110404,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,value,-0.23578337021813514,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,precision,0.09759000729485331,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,indicator_order,0.040422604172722164,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,by_variable_id,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,is_preferred,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,survey_year_label,1,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,denominator_weighted,-0.35573377157017394,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year,denominator_unweighted,-0.3567103463625344,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,data_id,-0.13774243504889974,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,value,-0.34996553880499115,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,precision,-0.35503580124836315,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,survey_year,0.040422604172722164,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,by_variable_id,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,is_preferred,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,survey_year_label,0.040422604172722164,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,denominator_weighted,-0.7263312703461492,symptoms-of-acute-respiratory-infection-ari_national_zaf
indicator_order,denominator_unweighted,-0.8275163713336233,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,data_id,-0.017126406289970683,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,value,0.17593167524571537,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,precision,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,survey_year,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,indicator_order,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,is_preferred,1,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,survey_year_label,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,denominator_weighted,0.24682775011991567,symptoms-of-acute-respiratory-infection-ari_national_zaf
by_variable_id,denominator_unweighted,0.2404180326815964,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,data_id,-0.017126406289970683,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,value,0.17593167524571537,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,precision,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,survey_year,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,indicator_order,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,by_variable_id,1,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,survey_year_label,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,denominator_weighted,0.24682775011991567,symptoms-of-acute-respiratory-infection-ari_national_zaf
is_preferred,denominator_unweighted,0.2404180326815964,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,data_id,0.2839327319110404,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,value,-0.23578337021813514,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,precision,0.09759000729485331,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,survey_year,1,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,indicator_order,0.040422604172722164,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,by_variable_id,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,is_preferred,0,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,denominator_weighted,-0.35573377157017394,symptoms-of-acute-respiratory-infection-ari_national_zaf
survey_year_label,denominator_unweighted,-0.3567103463625344,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,data_id,-0.3040919136466265,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,value,0.5711639936948522,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,precision,-0.10899778921832612,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,survey_year,-0.35573377157017394,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,indicator_order,-0.7263312703461492,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,by_variable_id,0.24682775011991567,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,is_preferred,0.24682775011991567,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,survey_year_label,-0.35573377157017394,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_weighted,denominator_unweighted,0.9998788422067586,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,data_id,-0.6954839915292468,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,value,0.5683889513070217,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,precision,-0.10805070715118653,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,survey_year,-0.3567103463625344,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,indicator_order,-0.8275163713336233,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,by_variable_id,0.2404180326815964,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,is_preferred,0.2404180326815964,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,survey_year_label,-0.3567103463625344,symptoms-of-acute-respiratory-infection-ari_national_zaf
denominator_unweighted,denominator_weighted,0.9998788422067586,symptoms-of-acute-respiratory-infection-ari_national_zaf
data_id,value,0.1427242977489906,toilet-facilities_national_zaf
data_id,precision,-0.07784828593933232,toilet-facilities_national_zaf
data_id,survey_year,-0.851531381000157,toilet-facilities_national_zaf
data_id,indicator_order,0.43904414129327857,toilet-facilities_national_zaf
data_id,survey_year_label,-0.851531381000157,toilet-facilities_national_zaf
data_id,denominator_weighted,0.5159101779908088,toilet-facilities_national_zaf
data_id,denominator_unweighted,0.5344318618061517,toilet-facilities_national_zaf
value,data_id,0.1427242977489906,toilet-facilities_national_zaf
value,precision,-0.827642781590533,toilet-facilities_national_zaf
value,survey_year,-0.13937356688277744,toilet-facilities_national_zaf
value,indicator_order,0.2928069194387871,toilet-facilities_national_zaf
value,survey_year_label,-0.13937356688277744,toilet-facilities_national_zaf
value,denominator_weighted,0.1922100552227974,toilet-facilities_national_zaf
value,denominator_unweighted,0.19092906316917618,toilet-facilities_national_zaf
precision,data_id,-0.07784828593933232,toilet-facilities_national_zaf
precision,value,-0.827642781590533,toilet-facilities_national_zaf
precision,survey_year,0.10218988991416096,toilet-facilities_national_zaf
precision,indicator_order,-0.08786399023366245,toilet-facilities_national_zaf
precision,survey_year_label,0.10218988991416096,toilet-facilities_national_zaf
precision,denominator_weighted,-0.018723553173844568,toilet-facilities_national_zaf
precision,denominator_unweighted,-0.018121311779238144,toilet-facilities_national_zaf
survey_year,data_id,-0.851531381000157,toilet-facilities_national_zaf
survey_year,value,-0.13937356688277744,toilet-facilities_national_zaf
survey_year,precision,0.10218988991416096,toilet-facilities_national_zaf
survey_year,indicator_order,-0.061369272622830755,toilet-facilities_national_zaf
survey_year,survey_year_label,1,toilet-facilities_national_zaf
survey_year,denominator_weighted,-0.23541098908329308,toilet-facilities_national_zaf
survey_year,denominator_unweighted,-0.22783901590839117,toilet-facilities_national_zaf
indicator_order,data_id,0.43904414129327857,toilet-facilities_national_zaf
indicator_order,value,0.2928069194387871,toilet-facilities_national_zaf
indicator_order,precision,-0.08786399023366245,toilet-facilities_national_zaf
indicator_order,survey_year,-0.061369272622830755,toilet-facilities_national_zaf
indicator_order,survey_year_label,-0.061369272622830755,toilet-facilities_national_zaf
indicator_order,denominator_weighted,0.9521295683942108,toilet-facilities_national_zaf
indicator_order,denominator_unweighted,0.9551720183504088,toilet-facilities_national_zaf
survey_year_label,data_id,-0.851531381000157,toilet-facilities_national_zaf
survey_year_label,value,-0.13937356688277744,toilet-facilities_national_zaf
survey_year_label,precision,0.10218988991416096,toilet-facilities_national_zaf
survey_year_label,survey_year,1,toilet-facilities_national_zaf
survey_year_label,indicator_order,-0.061369272622830755,toilet-facilities_national_zaf
survey_year_label,denominator_weighted,-0.23541098908329308,toilet-facilities_national_zaf
survey_year_label,denominator_unweighted,-0.22783901590839117,toilet-facilities_national_zaf
denominator_weighted,data_id,0.5159101779908088,toilet-facilities_national_zaf
denominator_weighted,value,0.1922100552227974,toilet-facilities_national_zaf
denominator_weighted,precision,-0.018723553173844568,toilet-facilities_national_zaf
denominator_weighted,survey_year,-0.23541098908329308,toilet-facilities_national_zaf
denominator_weighted,indicator_order,0.9521295683942108,toilet-facilities_national_zaf
denominator_weighted,survey_year_label,-0.23541098908329308,toilet-facilities_national_zaf
denominator_weighted,denominator_unweighted,0.9999407075048042,toilet-facilities_national_zaf
denominator_unweighted,data_id,0.5344318618061517,toilet-facilities_national_zaf
denominator_unweighted,value,0.19092906316917618,toilet-facilities_national_zaf
denominator_unweighted,precision,-0.018121311779238144,toilet-facilities_national_zaf
denominator_unweighted,survey_year,-0.22783901590839117,toilet-facilities_national_zaf
denominator_unweighted,indicator_order,0.9551720183504088,toilet-facilities_national_zaf
denominator_unweighted,survey_year_label,-0.22783901590839117,toilet-facilities_national_zaf
denominator_unweighted,denominator_weighted,0.9999407075048042,toilet-facilities_national_zaf
data_id,value,0.0681127848443547,water_national_zaf
data_id,precision,-0.022533605769854848,water_national_zaf
data_id,survey_year,-0.9733912584636899,water_national_zaf
data_id,indicator_order,-0.2253443013723406,water_national_zaf
data_id,survey_year_label,-0.9733912584636899,water_national_zaf
data_id,denominator_weighted,0.3655031897661141,water_national_zaf
data_id,denominator_unweighted,0.35215278923361953,water_national_zaf
value,data_id,0.0681127848443547,water_national_zaf
value,precision,-0.8413219670722897,water_national_zaf
value,survey_year,-0.0975258246307204,water_national_zaf
value,indicator_order,0.36349588346603084,water_national_zaf
value,survey_year_label,-0.0975258246307204,water_national_zaf
value,denominator_weighted,0.1254550736312331,water_national_zaf
value,denominator_unweighted,0.12458754631979521,water_national_zaf
precision,data_id,-0.022533605769854848,water_national_zaf
precision,value,-0.8413219670722897,water_national_zaf
precision,survey_year,0.07290287958392087,water_national_zaf
precision,indicator_order,-0.42918550812631806,water_national_zaf
precision,survey_year_label,0.07290287958392087,water_national_zaf
precision,denominator_weighted,-0.012668442123158768,water_national_zaf
precision,denominator_unweighted,-0.012259814951255325,water_national_zaf
survey_year,data_id,-0.9733912584636899,water_national_zaf
survey_year,value,-0.0975258246307204,water_national_zaf
survey_year,precision,0.07290287958392087,water_national_zaf
survey_year,indicator_order,0.21574573784456424,water_national_zaf
survey_year,survey_year_label,1,water_national_zaf
survey_year,denominator_weighted,-0.23530586884011007,water_national_zaf
survey_year,denominator_unweighted,-0.22771595598566025,water_national_zaf
indicator_order,data_id,-0.2253443013723406,water_national_zaf
indicator_order,value,0.36349588346603084,water_national_zaf
indicator_order,precision,-0.42918550812631806,water_national_zaf
indicator_order,survey_year,0.21574573784456424,water_national_zaf
indicator_order,survey_year_label,0.21574573784456424,water_national_zaf
indicator_order,denominator_weighted,-0.04198719645192308,water_national_zaf
indicator_order,denominator_unweighted,-0.04005586747330633,water_national_zaf
survey_year_label,data_id,-0.9733912584636899,water_national_zaf
survey_year_label,value,-0.0975258246307204,water_national_zaf
survey_year_label,precision,0.07290287958392087,water_national_zaf
survey_year_label,survey_year,1,water_national_zaf
survey_year_label,indicator_order,0.21574573784456424,water_national_zaf
survey_year_label,denominator_weighted,-0.23530586884011007,water_national_zaf
survey_year_label,denominator_unweighted,-0.22771595598566025,water_national_zaf
denominator_weighted,data_id,0.3655031897661141,water_national_zaf
denominator_weighted,value,0.1254550736312331,water_national_zaf
denominator_weighted,precision,-0.012668442123158768,water_national_zaf
denominator_weighted,survey_year,-0.23530586884011007,water_national_zaf
denominator_weighted,indicator_order,-0.04198719645192308,water_national_zaf
denominator_weighted,survey_year_label,-0.23530586884011007,water_national_zaf
denominator_weighted,denominator_unweighted,0.9999407534558203,water_national_zaf
denominator_unweighted,data_id,0.35215278923361953,water_national_zaf
denominator_unweighted,value,0.12458754631979521,water_national_zaf
denominator_unweighted,precision,-0.012259814951255325,water_national_zaf
denominator_unweighted,survey_year,-0.22771595598566025,water_national_zaf
denominator_unweighted,indicator_order,-0.04005586747330633,water_national_zaf
denominator_unweighted,survey_year_label,-0.22771595598566025,water_national_zaf
denominator_unweighted,denominator_weighted,0.9999407534558203,water_national_zaf
